ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,15,1604168571881,"{""phase"": ""TEST"", ""event"": ""setEpisode"", ""data"": {""episode"": {""startState"": {""position"": [-2.6419873237609863, -0.2089587301015854, -7.245803356170654], ""rotation"": [0, 0.3623175258747338, 0, 0.9320547250263858]}, ""episodeID"": ""23"", ""sceneID"": ""empty_house.glb"", ""objects"": [{""object"": ""red mug"", ""objectHandle"": ""/data/objects/mug.phys_properties.json"", ""objectIcon"": ""/data/test_assets/objects/mug.png"", ""objectId"": 0, ""isReceptacle"": false, ""position"": [-4.892167091369629, -0.2089587301015854, -3.9170491695404053], ""rotation"": [0, 0.9994255412460363, 0, 0.03389081741515312], ""motionType"": ""DYNAMIC"", ""simObjectId"": 0, ""prevObjectId"": 0}, {""object"": ""red plate"", ""objectHandle"": ""/data/objects/plate.phys_properties.json"", ""objectIcon"": ""/data/test_assets/objects/plate.png"", ""objectId"": 1, ""isReceptacle"": true, ""position"": [-4.3448052406311035, -0.2089587301015854, -8.305788040161133], ""rotation"": [0, 0.990747671025266, 0, -0.13571680941582512], ""motionType"": ""DYNAMIC"", ""simObjectId"": 1, ""prevObjectId"": 1}], ""task"": {""instruction"": ""Place the red mug on the red plate"", ""type"": ""arrangement"", ""goals"": {""objectToReceptacleMap"": {""1"": [0]}}}}}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,16,1604168571881,"{""phase"": ""TEST"", ""event"": ""simReset"", ""data"": {}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,17,1604168571993,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.892167091369629, -0.16535097360610962, -3.9170491695404053], ""rotation"": [0, 0, 0, 1], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.461966514587402, -0.1213669404387474, -8.26967716217041], ""rotation"": [-0.011846576817333698, 0.06678992509841919, -0.09869237244129181, 0.9928033947944641], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 8}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,18,1604168572094,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.892496109008789, -0.20955535769462585, -3.9175686836242676], ""rotation"": [-0.002802034839987755, 0.00027942503220401704, 0.0017429135041311383, 0.9999945163726807], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.566519737243652, -0.15530069172382355, -8.224085807800293], ""rotation"": [-0.03422929719090462, 0.12485790252685547, -0.15271948277950287, 0.9797528386116028], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 10}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,19,1604168572192,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891537189483643, -0.20926499366760254, -3.918159008026123], ""rotation"": [-0.004998213145881891, 0.0012645130045711994, -0.0029704736080020666, 0.9999822974205017], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.581850051879883, -0.14980842173099518, -8.219966888427734], ""rotation"": [-0.037310391664505005, 0.12322235852479935, -0.15627627074718475, 0.9792864322662354], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 11}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,20,1604168572296,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891578197479248, -0.20921854674816132, -3.9183123111724854], ""rotation"": [-0.005698205437511206, 0.0010901580099016428, -0.0027761864475905895, 0.9999793171882629], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.579568862915039, -0.1527189463376999, -8.219962120056152], ""rotation"": [-0.036307208240032196, 0.12108299136161804, -0.164900541305542, 0.9781761169433594], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 14}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,21,1604168572399,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891556262969971, -0.20940296351909637, -3.9180729389190674], ""rotation"": [-0.003900704672560096, 0.001118905027396977, -0.003764186752960086, 0.9999846816062927], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.578009128570557, -0.15344449877738953, -8.220184326171875], ""rotation"": [-0.03575436398386955, 0.12051847577095032, -0.16349059343338013, 0.9785028100013733], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 13}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,22,1604168572499,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891770839691162, -0.20923979580402374, -3.9183149337768555], ""rotation"": [-0.0050246636383235455, 0.0012585720978677273, -0.0024394758511334658, 0.9999836087226868], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.576473236083984, -0.15344971418380737, -8.220606803894043], ""rotation"": [-0.036734215915203094, 0.12044309079647064, -0.16272136569023132, 0.9786040186882019], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 13}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,23,1604168572594,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891709804534912, -0.20921914279460907, -3.9183218479156494], ""rotation"": [-0.0050535257905721664, 0.0012036251137033105, -0.0027753852773457766, 0.9999826550483704], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.575216293334961, -0.15380200743675232, -8.22105598449707], ""rotation"": [-0.036515675485134125, 0.12109380960464478, -0.16241130232810974, 0.9785833954811096], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 12}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH,24,1604168572696,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.891753673553467, -0.20921821892261505, -3.9183766841888428], ""rotation"": [-0.005244754254817963, 0.0009770678589120507, -0.002566147828474641, 0.999982476234436], ""motionType"": 3, ""objectHandle"": ""/data/objects/mug.phys_properties.json""}, {""objectId"": 1, ""translation"": [-4.5741376876831055, -0.1534779667854309, -8.221653938293457], ""rotation"": [-0.035933393985033035, 0.12259985506534576, -0.15817467868328094, 0.9791112542152405], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 13}, ""uniqueid"": ""ASKDYG0VHZ5BM:35K3O9HUACOKL0S85VKPHIYSY89FEH""}"
